Cattle_ID,age,weight,Breed,Disease_Status,Body_Condition,feed,milk_output,Lactation_Stage,health_status,temperature,humidity,thi,feed_weight_ratio,feed_per_weight,temp_humidity,thi_squared,feed_thi_interaction,age_weight_ratio,anomaly_score,model_anomaly,anomaly_score_norm,extreme_heat_stress,abnormal_yield_drop,abnormal_feed_behaviour,anomaly_label,issue_tags
COW00090,59,424.6,Holstein,Healthy,4.7,19.1,22.26,Early,0,44.74209144653188,71.19716649679421,73.79638252302237,0.044983513895430996,0.044983513895430996,3185.5101341335226,5445.906073484242,1409.5109061897274,0.1389543099387659,-0.0520847708074863,False,0.32961102191781155,False,False,False,Normal,none
COW00091,98,492.1,Ayrshire,Healthy,3.4,24.9,24.8,Mid,0,27.497258335595717,95.0,50.840202087292504,0.050599471652103226,0.050599471652103226,2612.239541881593,2584.7261482767412,1265.9210319735832,0.19914651493598862,-0.06455000767498592,False,0.2796503902472473,False,False,False,Normal,none
COW00092,102,503.5,Brown Swiss,Healthy,2.3,28.4,17.15,Early,0,34.824159320625675,63.190159217506014,57.165386250041,0.056405163853028795,0.056405163853028795,2200.5441720861327,3267.881385116377,1623.4969695011644,0.2025819265143992,-0.05742570371591482,False,0.30820457897159603,False,True,False,Warning,abnormal yield drop
COW00093,53,520.8,Jersey,Healthy,2.7,15.6,17.53,Mid,0,40.74964034748641,53.07725075668431,62.98537695870896,0.029953917050691246,0.029953917050691246,2162.8788789682367,3967.157710630666,982.5718805558598,0.10176651305683565,-0.0960119852056226,False,0.15355087944420837,False,True,True,Warning,"abnormal yield drop, abnormal feed behaviour"
COW00094,108,439.9,Holstein,Bloat,3.2,31.3,19.28,Mid,1,37.36444950166516,42.77975584503265,56.115695029300305,0.07115253466696977,0.07115253466696977,1598.4420269652876,3148.971228621439,1756.4212544170996,0.2455103432598318,-0.03473241381218062,False,0.39915921628216805,False,False,True,Warning,abnormal feed behaviour
COW00095,43,499.7,Guernsey,Mastitis,3.0,30.1,20.61,Early,1,20.791176732633456,88.69206340133799,38.70140790590559,0.06023614168501101,0.06023614168501101,1844.0123649591496,1497.7989738992917,1164.9123779677584,0.08605163097858716,-0.05730182522142985,False,0.3087010836028882,False,False,False,Normal,none
COW00096,37,491.7,Guernsey,Healthy,4.6,31.3,19.68,Mid,0,47.261468604184124,58.0,73.2688266737741,0.06365670124059386,0.06365670124059386,2741.165179042679,5368.320962151551,2293.3142748891296,0.07524913565182022,-0.05815479768628451,False,0.30528237254310514,False,False,True,Warning,abnormal feed behaviour
COW00097,85,611.7,Brown Swiss,Healthy,4.0,28.6,18.42,Mid,0,36.552152404122026,58.067451603260025,58.50491229964158,0.046754945234592116,0.046754945234592116,2122.4903407213405,3422.824763188753,1673.2404917697493,0.1389570050678437,-0.07549526927419081,False,0.23578181485566432,False,False,False,Normal,none
COW00098,80,614.7,Ayrshire,Healthy,3.7,19.3,25.46,Mid,0,47.209467250846686,80.35868747949493,80.53283105247246,0.031397429640475025,0.031397429640475025,3793.6908248842396,6485.5368773260725,1554.2836393127186,0.13014478607450788,-0.04197113228672411,False,0.37014645452579087,True,False,False,Warning,extreme heat stress
COW00099,27,538.3,Jersey,Bloat,3.5,24.5,25.64,Late,1,31.95054184678958,95.0,58.633448231881765,0.04551365409622887,0.04551365409622887,3035.30147544501,3437.8812515607588,1436.5194816811033,0.05015790451421141,-0.05058956064624487,False,0.3356038197226119,False,False,False,Normal,none
COW00100,101,518.6,Brown Swiss,Mastitis,3.2,16.2,24.41,Early,1,26.40336886606349,81.79220861772284,47.340515596936235,0.031237948322406475,0.031237948322406475,2159.589854503753,2241.124416983763,766.916352670367,0.19475510991129966,-0.07156157300722699,False,0.2515480575983163,False,False,False,Normal,none
COW00101,33,561.2,Jersey,Healthy,3.8,27.6,23.54,Early,0,24.209499096662427,86.60061337583898,44.26268566413699,0.04918032786885246,0.04918032786885246,2096.5574712927855,1959.1853422021982,1221.650124330181,0.058802565930149674,-0.06294513187497719,False,0.2860827276006025,False,False,False,Normal,none
COW00102,98,484.7,Brown Swiss,Healthy,2.4,16.8,21.42,Early,0,42.0,41.794465567985746,61.535272496764065,0.03466061481328657,0.03466061481328657,1755.3675538554014,3786.589761251008,1033.7925779456364,0.20218691974417166,-0.10188800049559149,False,0.1299998279308466,False,False,False,Normal,none
COW00103,12,458.3,Holstein,Healthy,2.5,29.6,16.28,Mid,0,29.53874460874378,69.9166112950756,50.61549291004462,0.06458651538293694,0.06458651538293694,2065.2489249540486,2561.9281225267773,1498.218590137321,0.026183722452542003,0.01296645148681419,True,0.5903361241610917,False,True,False,Warning,abnormal yield drop
COW00104,98,474.8,Brown Swiss,Mastitis,2.9,18.3,20.92,Early,1,20.28809102050948,92.40485087449238,38.071354543263745,0.038542544229149114,0.038542544229149114,1874.7180252783064,1449.428036758889,696.7057881417265,0.20640269587194607,-0.06351004455247317,False,0.2838185592974718,False,False,False,Normal,none
COW00105,96,499.2,Brown Swiss,Ketosis,2.5,16.9,26.33,Late,1,18.128309293812706,84.182187116614,34.04121974105368,0.033854166666666664,0.033854166666666664,1526.0807250795938,1158.804641458703,575.2966136238072,0.19230769230769232,-0.005622100103286343,False,0.5158332655990001,False,False,False,Normal,none
COW00106,96,456.9,Brown Swiss,Healthy,4.0,15.3,19.67,Mid,0,41.36256764233131,83.16228409049536,71.9127412146726,0.0334865397242285,0.0334865397242285,3439.805600983887,5171.44234900847,1100.2649405844907,0.21011162179908077,-0.06980138260884028,False,0.2586028953923053,False,False,True,Warning,abnormal feed behaviour
COW00107,83,563.0,Brown Swiss,Healthy,2.1,26.8,20.81,Mid,0,49.0,76.51343781044223,82.073649482413,0.047602131438721135,0.047602131438721135,3749.1584527116693,6736.083939361993,2199.5738061286684,0.14742451154529307,-0.08743366852834783,False,0.1879327467462415,True,False,False,Warning,extreme heat stress
COW00108,62,608.4,Guernsey,Healthy,2.5,17.4,25.11,Mid,0,36.991248998878845,54.60431545859278,58.328796068487065,0.028599605522682446,0.028599605522682446,2019.8818295421347,3402.248450799152,1014.9210515916749,0.10190664036817883,-0.08897191838514401,False,0.18176744597180802,False,False,False,Normal,none
COW00109,88,423.0,Brown Swiss,Healthy,4.7,17.6,23.18,Mid,0,36.32621748007227,97.07216378598673,66.74522772838523,0.041607565011820336,0.041607565011820336,3526.26453295095,4454.925424514005,1174.7160080195802,0.20803782505910165,-0.05436144825764494,False,0.3204861055821566,False,False,False,Normal,none
COW00110,41,552.0,Jersey,Ketosis,5.0,17.1,18.94,Mid,1,46.685740891329836,78.39684564545598,79.05959516513158,0.03097826086956522,0.03097826086956522,3660.0148225013377,6250.419587674497,1351.9190773237501,0.07427536231884058,-0.07496004023010938,False,0.23792701124583163,False,False,False,Normal,none
COW00111,96,532.4,Jersey,Mastitis,3.5,19.5,20.81,Mid,1,49.0,69.13750830045961,79.52157787195904,0.036626596543951916,0.036626596543951916,3387.737906722521,6323.681347246045,1550.6707685032013,0.18031555221637868,-0.08728923902258828,False,0.18851161976857675,False,False,False,Normal,none
COW00112,72,577.3,Guernsey,Healthy,3.5,30.9,20.84,Mid,0,40.21879772200621,46.487312398638046,60.57750333220644,0.053525030313528496,0.053525030313528496,1869.6638140005348,3669.6339099634824,1871.844852965179,0.12471851723540621,-0.10053684482943359,False,0.13541525575496716,False,False,True,Warning,abnormal feed behaviour
COW00113,61,549.0,Ayrshire,Healthy,4.3,22.8,21.78,Mid,0,41.499440689369195,98.0,76.15700442707717,0.041530054644808745,0.041530054644808745,4066.9451875581813,5799.889323305852,1736.3797009373595,0.1111111111111111,-0.10527776953535417,False,0.11641364387000283,False,False,False,Normal,none
COW00114,66,433.7,Guernsey,Healthy,2.1,18.7,23.07,Mid,0,42.0,44.586018046802764,62.30574098091756,0.04311736223195757,0.04311736223195757,1872.6127579657161,3882.00535918119,1165.1173563431585,0.15217892552455614,-0.07933229645819906,False,0.22040302150517493,False,False,False,Normal,none
COW00115,73,449.0,Guernsey,Healthy,3.3,17.1,18.55,Mid,0,25.40085273006398,89.72949404869263,46.59169167977939,0.03808463251670379,0.03808463251670379,2279.205663873994,2170.785733583624,796.7179277242276,0.16258351893095768,-0.06364274410015408,False,0.2832866999116448,False,False,False,Normal,none
COW00116,16,552.4,Ayrshire,Healthy,2.3,14.3,22.5,Mid,0,24.686148086698957,88.51869266875677,45.25408228167742,0.02588703837798697,0.02588703837798697,2185.185555661923,2047.93196315683,647.1333766279871,0.02896451846488052,-0.04562696781357689,False,0.3554938767892643,False,False,True,Warning,abnormal feed behaviour
COW00117,27,632.3,Ayrshire,Foot and Mouth,3.2,20.6,21.64,Mid,1,30.585762976729917,95.0,56.245085209277356,0.032579471769729564,0.032579471769729564,2905.647482789342,3163.50961019887,1158.6487553111135,0.04270124940692709,-0.09492088280821348,False,0.15792401455357438,False,False,False,Normal,none
COW00118,38,372.9,Brown Swiss,Mastitis,5.0,16.0,24.61,Mid,1,32.86679233621084,55.98945267992608,53.03288982555166,0.04290694556181282,0.04290694556181282,1840.193714249234,2812.487403249101,848.5262372088266,0.10190399570930544,0.0032936376660469557,True,0.551567515617656,False,False,False,Warning,model anomaly
COW00119,24,577.7,Holstein,Healthy,4.3,14.5,21.36,Early,0,20.742665453341292,76.09805225194741,37.820777233522904,0.025099532629392417,0.025099532629392417,1578.47643951303,1430.4111905477644,548.4012698860821,0.04154405400727021,-0.03840922973147354,False,0.3844225491961853,False,False,True,Warning,abnormal feed behaviour
COW00120,59,645.2,Guernsey,Mastitis,5.0,15.9,22.48,Mid,1,32.52781264899096,95.0,59.64367213573418,0.024643521388716675,0.024643521388716675,3090.142201654141,3557.3676258349537,948.3343869581735,0.09144451332920024,-0.0897735350757079,False,0.17855456870008454,False,False,False,Normal,none
COW00121,84,537.8,Guernsey,Mastitis,4.2,19.7,23.08,Early,1,21.11521292255256,84.70761116735672,38.98046678953796,0.03663071773893641,0.03663071773893641,1788.619245959528,1519.4767911302715,767.9151957538977,0.15619189289698773,-0.07087731814796666,False,0.25429054900507253,False,False,False,Normal,none
COW00122,82,594.0,Jersey,Healthy,3.8,27.5,21.48,Late,0,33.2501772547566,60.2343564224573,54.35442475770035,0.046296296296296294,0.046296296296296294,2002.803027872892,2954.403490740509,1494.7466808367597,0.13804713804713806,-0.11732569990865627,False,0.06812557536626422,False,False,False,Normal,none
COW00123,62,493.8,Ayrshire,Healthy,4.3,15.2,16.48,Early,0,35.32534215395598,53.17608281365955,55.78755099599403,0.030781692993114618,0.030781692993114618,1878.4633197996218,3112.2508461306347,847.9707751391093,0.12555690562980965,-0.04083083454834868,False,0.3747167644129851,False,True,True,Warning,"abnormal yield drop, abnormal feed behaviour"
COW00124,104,540.5,Ayrshire,Healthy,4.0,26.2,20.8,Mid,0,46.568266031321,80.50142322479526,79.55052480700857,0.0484736355226642,0.0484736355226642,3748.8116926322286,6328.285997070486,2084.2237499436246,0.19241443108233117,-0.06991271353427708,False,0.25815668137981485,False,False,False,Normal,none
COW00125,73,420.3,Jersey,Foot and Mouth,3.4,25.2,19.58,Early,1,29.592133301611504,65.26626476229863,49.989044584960304,0.05995717344753747,0.05995717344753747,1931.3680069442107,2498.9045785171493,1259.7239235409995,0.17368546276469188,-0.07703708027222839,False,0.22960224103790408,False,False,False,Normal,none
COW00126,20,362.5,Brown Swiss,Healthy,2.9,29.9,13.77,Early,0,46.72127719938688,72.81917330465096,77.31310861760768,0.08248275862068966,0.08248275862068966,3402.2047813967906,5977.316764118003,2311.6619476664696,0.05517241379310345,0.11517807447152961,True,1.0,False,True,False,Critical,abnormal yield drop
COW00127,94,625.4,Holstein,Healthy,3.6,17.3,22.42,Mid,0,42.0,47.032588364510055,62.98099438860478,0.027662296130476497,0.027662296130476497,1975.3687113094222,3966.6056541774665,1089.5712029228628,0.15030380556443876,-0.10194337568522999,False,0.12977788433822784,False,False,False,Normal,none
COW00128,74,471.2,Holstein,Healthy,2.8,28.3,15.67,Mid,0,38.3311477647179,48.9679618579435,58.78351352136948,0.06005942275042445,0.06005942275042445,1876.9981817139023,3455.5014619170283,1663.5734326547563,0.1570458404074703,-0.03182581038471288,False,0.41080887403000704,False,True,False,Warning,abnormal yield drop
COW00129,80,513.6,Jersey,Healthy,3.5,29.6,20.49,Early,0,32.9640802860267,79.94478849649946,57.612278949805756,0.05763239875389408,0.05763239875389408,2635.3064264480317,3319.1746857902313,1705.3234569142505,0.1557632398753894,-0.11578191036657592,False,0.07431307918256484,False,False,False,Normal,none
COW00130,73,439.1,Jersey,Healthy,2.4,31.6,21.05,Early,0,41.19495572643744,51.176035076128045,63.06856052234456,0.07196538373946709,0.07196538373946709,2108.1944992157046,3977.643326360639,1992.9665125060883,0.1662491459804145,-0.05813432844106864,False,0.30536441321603214,False,False,True,Warning,abnormal feed behaviour
COW00131,71,437.2,Jersey,Mastitis,3.7,28.6,20.65,Early,1,32.43396930746784,95.0,59.47944628806872,0.06541628545288199,0.06541628545288199,3081.227084209445,3537.8045307352522,1701.1121638387656,0.16239707227813358,-0.0920142068492183,False,0.16957396300755606,False,False,False,Normal,none
COW00132,21,536.1,Holstein,Healthy,2.7,16.2,18.87,Mid,0,25.94647465027234,80.34938508775625,46.434701101025354,0.0302182428651371,0.0302182428651371,2084.7832833444377,2156.1814663415653,752.2421578366107,0.03917179630665921,-0.05865130915623917,False,0.3032923560729575,False,False,False,Normal,none
COW00133,72,491.6,Brown Swiss,Healthy,2.9,31.0,20.85,Late,0,47.830013107938456,71.31471368254182,78.50452861831327,0.06305939788445891,0.06305939788445891,3410.983690224853,6162.961013583567,2433.6403871677117,0.14646053702196907,-0.07091221657401897,False,0.2541506762189863,False,False,True,Warning,abnormal feed behaviour
COW00134,97,580.2,Guernsey,Ketosis,3.5,28.7,20.06,Mid,1,33.666475663875715,95.0,61.636332411782504,0.04946570148224749,0.04946570148224749,3198.315188068193,3799.0374731757506,1768.962740218158,0.16718372974836263,-0.1061683134427005,False,0.11284434658232764,False,False,False,Normal,none
COW00135,44,586.2,Jersey,Healthy,2.5,17.8,21.61,Mid,0,38.97227898456741,57.440501212683145,61.69226339576826,0.030365063118389626,0.030365063118389626,2238.5872382740704,3805.935362892848,1098.122288444675,0.07505970658478335,-0.115807469346967,False,0.0742106388664467,False,False,False,Normal,none
COW00136,77,575.7,Brown Swiss,Healthy,4.9,17.0,22.25,Mid,0,39.88360129381052,92.38386135937245,71.84961592369757,0.029529268716345317,0.029529268716345317,3684.601092439879,5162.367308382855,1221.4434707028586,0.13375021712697585,-0.09675276624664458,False,0.15058183127188426,False,False,False,Normal,none
COW00137,15,569.1,Jersey,Healthy,3.3,30.9,17.67,Mid,0,34.97552573037925,58.55546242638341,56.428514822386475,0.05429625724828677,0.05429625724828677,2048.0080827482284,3184.17728506029,1743.641108011742,0.026357406431207167,-0.04866934668847056,False,0.3433000314587217,False,False,True,Warning,abnormal feed behaviour
COW00138,49,676.2,Guernsey,Healthy,3.1,16.8,23.5,Late,0,21.250893907942544,81.04341004620163,38.952913167998155,0.024844720496894408,0.024844720496894408,1722.2449088297158,1517.329444273604,654.408941222369,0.07246376811594202,-0.034538113574354434,False,0.3999379710478193,False,False,False,Normal,none
COW00139,59,464.6,Guernsey,Healthy,2.1,28.0,21.21,Early,0,38.851211902142246,79.34506361433444,66.88179915994428,0.06026689625484287,0.06026689625484287,3082.6518798694638,4473.175058871123,1872.6903764784397,0.12699095996556176,-0.09567290670206657,False,0.15490990506110117,False,False,False,Normal,none
COW00140,118,545.6,Ayrshire,Mastitis,4.5,21.3,20.61,Late,1,34.4163807251944,67.39823977812861,57.42379285622516,0.03903958944281525,0.03903958944281525,2319.6034804120163,3297.491985994656,1223.126787837596,0.21627565982404692,-0.08004275088123053,False,0.21755552232605035,False,False,False,Normal,none
COW00141,35,640.6,Holstein,Healthy,3.9,27.0,27.93,Mid,0,42.633120922053955,84.69313329779598,74.41801147428625,0.04214798626287855,0.04214798626287855,3610.73259315257,5538.040431787,2009.2863098057287,0.05463627848891664,0.010725384254972048,True,0.5813539334727654,False,False,False,Warning,model anomaly
COW00142,41,651.2,Ayrshire,Healthy,3.2,15.7,21.9,Mid,0,24.515964837029944,60.32102784610777,42.11482583587126,0.024109336609336608,0.024109336609336608,1478.828197608682,1773.6585551857693,661.2027656231787,0.06296068796068796,-0.05380324914905599,False,0.32272336592140954,False,False,True,Warning,abnormal feed behaviour
COW00143,56,436.3,Jersey,Healthy,2.7,27.1,19.45,Late,0,26.468952562477778,89.41558414658383,48.36668648409582,0.06211322484528994,0.06211322484528994,2366.7368551221675,2339.3363614508175,1310.7372037189969,0.12835205134082053,-0.07532676783903602,False,0.23645716809822315,False,False,False,Normal,none
COW00144,119,525.0,Holstein,Foot and Mouth,4.2,23.2,19.68,Mid,1,27.81459661706569,58.486728450268146,46.497435989774615,0.04419047619047619,0.04419047619047619,1626.784759296068,2162.011553623188,1078.7405149627712,0.22666666666666666,-0.06649523515348688,False,0.271853924395705,False,False,False,Normal,none
COW00145,104,658.6,Guernsey,Healthy,4.8,30.2,20.39,Late,0,45.16220509613699,75.93590075283932,75.88932160809705,0.045854843607652594,0.045854843607652594,3429.4327239596323,5759.189134137186,2291.8575125645307,0.1579107197084725,-0.03886601923198996,False,0.38259173825942855,False,False,False,Normal,none
COW00146,15,590.6,Holstein,Mastitis,3.1,17.4,21.89,Late,1,42.0,40.0,61.04,0.029461564510667115,0.029461564510667115,1680.0,3725.8815999999997,1062.096,0.025397900440230273,-0.07031131201626234,False,0.2565590998693637,False,False,False,Normal,none
