Cattle_ID,age,weight,Breed,Disease_Status,Body_Condition,feed,milk_output,Lactation_Stage,health_status,temperature,humidity,thi,feed_weight_ratio,feed_per_weight,temp_humidity,thi_squared,feed_thi_interaction,age_weight_ratio
COW00120,59,645.2,Guernsey,Mastitis,5.0,15.9,22.48,Mid,1,32.52781264899096,95.0,59.64367213573418,0.024643521388716675,0.024643521388716675,3090.142201654141,3557.3676258349537,948.3343869581735,0.09144451332920024
COW00121,84,537.8,Guernsey,Mastitis,4.2,19.7,23.08,Early,1,21.11521292255256,84.70761116735672,38.98046678953796,0.03663071773893641,0.03663071773893641,1788.619245959528,1519.4767911302715,767.9151957538977,0.15619189289698773
COW00122,82,594.0,Jersey,Healthy,3.8,27.5,21.48,Late,0,33.2501772547566,60.2343564224573,54.35442475770035,0.046296296296296294,0.046296296296296294,2002.803027872892,2954.403490740509,1494.7466808367597,0.13804713804713806
COW00123,62,493.8,Ayrshire,Healthy,4.3,15.2,16.48,Early,0,35.32534215395598,53.17608281365955,55.78755099599403,0.030781692993114618,0.030781692993114618,1878.4633197996218,3112.2508461306347,847.9707751391093,0.12555690562980965
COW00124,104,540.5,Ayrshire,Healthy,4.0,26.2,20.8,Mid,0,46.568266031321,80.50142322479526,79.55052480700857,0.0484736355226642,0.0484736355226642,3748.8116926322286,6328.285997070486,2084.2237499436246,0.19241443108233117
COW00125,73,420.3,Jersey,Foot and Mouth,3.4,25.2,19.58,Early,1,29.592133301611504,65.26626476229863,49.989044584960304,0.05995717344753747,0.05995717344753747,1931.3680069442107,2498.9045785171493,1259.7239235409995,0.17368546276469188
COW00126,20,362.5,Brown Swiss,Healthy,2.9,29.9,13.77,Early,0,46.72127719938688,72.81917330465096,77.31310861760768,0.08248275862068966,0.08248275862068966,3402.2047813967906,5977.316764118003,2311.6619476664696,0.05517241379310345
COW00127,94,625.4,Holstein,Healthy,3.6,17.3,22.42,Mid,0,42.0,47.032588364510055,62.98099438860478,0.027662296130476497,0.027662296130476497,1975.3687113094222,3966.6056541774665,1089.5712029228628,0.15030380556443876
COW00128,74,471.2,Holstein,Healthy,2.8,28.3,15.67,Mid,0,38.3311477647179,48.9679618579435,58.78351352136948,0.06005942275042445,0.06005942275042445,1876.9981817139023,3455.5014619170283,1663.5734326547563,0.1570458404074703
COW00129,80,513.6,Jersey,Healthy,3.5,29.6,20.49,Early,0,32.9640802860267,79.94478849649946,57.612278949805756,0.05763239875389408,0.05763239875389408,2635.3064264480317,3319.1746857902313,1705.3234569142505,0.1557632398753894
COW00130,73,439.1,Jersey,Healthy,2.4,31.6,21.05,Early,0,41.19495572643744,51.176035076128045,63.06856052234456,0.07196538373946709,0.07196538373946709,2108.1944992157046,3977.643326360639,1992.9665125060883,0.1662491459804145
COW00131,71,437.2,Jersey,Mastitis,3.7,28.6,20.65,Early,1,32.43396930746784,95.0,59.47944628806872,0.06541628545288199,0.06541628545288199,3081.227084209445,3537.8045307352522,1701.1121638387656,0.16239707227813358
COW00132,21,536.1,Holstein,Healthy,2.7,16.2,18.87,Mid,0,25.94647465027234,80.34938508775625,46.434701101025354,0.0302182428651371,0.0302182428651371,2084.7832833444377,2156.1814663415653,752.2421578366107,0.03917179630665921
COW00133,72,491.6,Brown Swiss,Healthy,2.9,31.0,20.85,Late,0,47.830013107938456,71.31471368254182,78.50452861831327,0.06305939788445891,0.06305939788445891,3410.983690224853,6162.961013583567,2433.6403871677117,0.14646053702196907
COW00134,97,580.2,Guernsey,Ketosis,3.5,28.7,20.06,Mid,1,33.666475663875715,95.0,61.636332411782504,0.04946570148224749,0.04946570148224749,3198.315188068193,3799.0374731757506,1768.962740218158,0.16718372974836263
COW00135,44,586.2,Jersey,Healthy,2.5,17.8,21.61,Mid,0,38.97227898456741,57.440501212683145,61.69226339576826,0.030365063118389626,0.030365063118389626,2238.5872382740704,3805.935362892848,1098.122288444675,0.07505970658478335
COW00136,77,575.7,Brown Swiss,Healthy,4.9,17.0,22.25,Mid,0,39.88360129381052,92.38386135937245,71.84961592369757,0.029529268716345317,0.029529268716345317,3684.601092439879,5162.367308382855,1221.4434707028586,0.13375021712697585
COW00137,15,569.1,Jersey,Healthy,3.3,30.9,17.67,Mid,0,34.97552573037925,58.55546242638341,56.428514822386475,0.05429625724828677,0.05429625724828677,2048.0080827482284,3184.17728506029,1743.641108011742,0.026357406431207167
COW00138,49,676.2,Guernsey,Healthy,3.1,16.8,23.5,Late,0,21.250893907942544,81.04341004620163,38.952913167998155,0.024844720496894408,0.024844720496894408,1722.2449088297158,1517.329444273604,654.408941222369,0.07246376811594202
COW00139,59,464.6,Guernsey,Healthy,2.1,28.0,21.21,Early,0,38.851211902142246,79.34506361433444,66.88179915994428,0.06026689625484287,0.06026689625484287,3082.6518798694638,4473.175058871123,1872.6903764784397,0.12699095996556176
COW00140,118,545.6,Ayrshire,Mastitis,4.5,21.3,20.61,Late,1,34.4163807251944,67.39823977812861,57.42379285622516,0.03903958944281525,0.03903958944281525,2319.6034804120163,3297.491985994656,1223.126787837596,0.21627565982404692
COW00141,35,640.6,Holstein,Healthy,3.9,27.0,27.93,Mid,0,42.633120922053955,84.69313329779598,74.41801147428625,0.04214798626287855,0.04214798626287855,3610.73259315257,5538.040431787,2009.2863098057287,0.05463627848891664
COW00142,41,651.2,Ayrshire,Healthy,3.2,15.7,21.9,Mid,0,24.515964837029944,60.32102784610777,42.11482583587126,0.024109336609336608,0.024109336609336608,1478.828197608682,1773.6585551857693,661.2027656231787,0.06296068796068796
COW00143,56,436.3,Jersey,Healthy,2.7,27.1,19.45,Late,0,26.468952562477778,89.41558414658383,48.36668648409582,0.06211322484528994,0.06211322484528994,2366.7368551221675,2339.3363614508175,1310.7372037189969,0.12835205134082053
COW00144,119,525.0,Holstein,Foot and Mouth,4.2,23.2,19.68,Mid,1,27.81459661706569,58.486728450268146,46.497435989774615,0.04419047619047619,0.04419047619047619,1626.784759296068,2162.011553623188,1078.7405149627712,0.22666666666666666
COW00145,104,658.6,Guernsey,Healthy,4.8,30.2,20.39,Late,0,45.16220509613699,75.93590075283932,75.88932160809705,0.045854843607652594,0.045854843607652594,3429.4327239596323,5759.189134137186,2291.8575125645307,0.1579107197084725
COW00146,15,590.6,Holstein,Mastitis,3.1,17.4,21.89,Late,1,42.0,40.0,61.04,0.029461564510667115,0.029461564510667115,1680.0,3725.8815999999997,1062.096,0.025397900440230273
COW00147,37,565.6,Holstein,Healthy,2.4,16.0,19.35,Early,0,28.401895409333704,65.47511264108373,48.289273118614936,0.028288543140028287,0.028288543140028287,1859.6173011464032,2331.853898324187,772.628369897839,0.06541725601131541
COW00148,100,532.6,Ayrshire,Healthy,2.3,17.5,19.97,Mid,0,31.917922112773446,46.044451591337925,50.00036885724301,0.03285767930904994,0.03285767930904994,1469.6432196176913,2500.036885860357,875.0064550017527,0.18775816748028537
COW00149,18,519.3,Jersey,Healthy,2.0,15.4,18.16,Late,0,40.35043928906454,84.69448316073364,70.6589418650648,0.029655305218563455,0.029655305218563455,3417.4596008958815,4992.686065490608,1088.147704721998,0.034662045060658585
COW00150,104,573.1,Brown Swiss,Healthy,4.2,31.6,19.33,Early,0,27.050009240022046,95.0,50.057516170038575,0.05513871924620485,0.05513871924620485,2569.7508778020942,2505.7549251136734,1581.817510973219,0.18146920258244634
COW00151,42,529.8,Jersey,Healthy,4.9,16.2,16.46,Mid,0,23.230553372913295,74.41881355529155,41.55603574881949,0.03057757644394111,0.03057757644394111,1728.7902202450837,1726.9041071571635,673.2077791308757,0.07927519818799547
COW00152,111,546.6,Holstein,Mastitis,5.0,17.6,20.12,Early,1,48.750285141249584,60.29169660316221,76.11059781268298,0.03219904866447128,0.03219904866447128,2939.2374010538665,5792.823099403983,1339.5465215032207,0.20307354555433588
COW00153,43,556.3,Holstein,Healthy,4.4,28.6,23.37,Early,0,38.118036116129176,98.0,70.13810428670993,0.05141110911378753,0.05141110911378753,3735.567539380659,4919.353672933398,2005.9497825999042,0.07729642279345678
COW00154,58,495.8,Holstein,Healthy,2.5,18.4,21.4,Mid,0,35.2933402862399,57.89770873030541,56.73143753195066,0.03711173860427591,0.03711173860427591,2043.4035360122716,3218.4560044416203,1043.858450587892,0.11698265429608713
COW00155,83,592.6,Brown Swiss,Healthy,4.9,18.0,26.21,Mid,0,29.12583671251099,95.0,53.69021424689423,0.030374620317246033,0.030374620317246033,2766.954487688544,2882.639105877404,966.4238564440961,0.1400607492406345
COW00156,25,783.1,Brown Swiss,Healthy,3.0,26.1,24.96,Mid,0,42.0,41.80804690980084,61.53902094710503,0.03332907674626485,0.03332907674626485,1755.937970211635,3787.0510991282317,1606.1684467194414,0.031924403013663644
COW00157,72,407.8,Holstein,Healthy,3.0,21.2,21.37,Mid,0,25.816792469478465,87.34524451978118,47.0254592743647,0.0519862677783227,0.0519862677783227,2254.974050963042,2211.393819964933,996.9397366165316,0.1765571358509073
COW00158,66,575.9,Jersey,Healthy,4.1,29.0,26.72,Early,0,25.517445395153292,95.0,47.37552944151826,0.05035596457718354,0.05035596457718354,2424.1573125395626,2244.4407898641634,1373.8903538040295,0.11460322972738322
COW00159,96,489.2,Jersey,Healthy,2.1,25.5,20.7,Mid,0,23.28617619608434,87.33893285459192,42.79003241810631,0.05212591986917416,0.05212591986917416,2033.7897792300068,1830.9868743425886,1091.1458266617108,0.19623875715453803
COW00160,119,596.2,Brown Swiss,Healthy,4.5,19.2,21.75,Early,0,42.612946263914864,68.60561245594499,69.84602158735734,0.03220395840322039,0.03220395840322039,2923.487276988152,4878.466731581588,1341.043614477261,0.19959745051995972
COW00161,83,553.7,Ayrshire,Healthy,5.0,24.8,21.81,Early,0,31.240191892936515,81.36499560156932,55.09417490733284,0.044789597254831136,0.044789597254831136,2541.8580759609613,3035.368108719784,1366.3355377018545,0.14990066823189452
COW00162,56,610.9,Guernsey,Healthy,4.3,29.6,26.1,Mid,0,38.515335986162896,51.77191978542714,59.697241191672816,0.04845310198068424,0.04845310198068424,1994.0128851844006,3563.7606058967576,1767.0383392735155,0.09166803077426748
COW00163,55,644.0,Ayrshire,Healthy,4.3,20.6,22.62,Mid,0,37.70087613499618,68.32235630631664,62.480408523442534,0.031987577639751553,0.031987577639751553,2575.8126923555187,3903.8014492562706,1287.0964155829163,0.08540372670807453
COW00164,57,565.4,Holstein,Healthy,3.2,27.3,20.1,Early,0,32.58159304860021,87.87616987417205,58.44256203209875,0.04828440042447825,0.04828440042447825,2863.145605509935,3415.5330568757104,1595.4819434762958,0.10081358330385568
COW00165,99,640.6,Jersey,Bloat,2.2,21.5,24.18,Early,1,42.0,57.54103751639138,65.88132635452402,0.033562285357477364,0.033562285357477364,2416.723575688438,4340.349162231301,1416.4485166222664,0.15454261629722135
COW00166,46,362.5,Guernsey,Healthy,4.4,23.8,16.93,Mid,0,30.502984788310435,95.0,56.100223379543266,0.06565517241379311,0.06565517241379311,2897.7835548894914,3147.235063234653,1335.1853164331299,0.12689655172413794
COW00167,30,677.2,Jersey,Foot and Mouth,3.8,27.2,23.41,Early,1,18.067292414460226,86.09524047100054,34.01119815457247,0.04016538688718251,0.04016538688718251,1555.507885082837,1156.7615999095938,925.1045898043711,0.04430005906674542
COW00168,48,580.0,Ayrshire,Healthy,4.7,15.1,22.68,Late,0,46.486498416433754,61.177569522480184,73.21893860919027,0.026034482758620688,0.026034482758620688,2843.930988728041,5361.012971056374,1105.605972998773,0.08275862068965517
COW00169,14,636.2,Brown Swiss,Healthy,2.3,22.2,20.18,Mid,0,30.393822274649914,70.55648426183707,51.99973651579949,0.034894687205281355,0.034894687205281355,2144.4812429784097,2703.972597712571,1154.3941506507485,0.02200565859792518
COW00170,23,452.4,Jersey,Healthy,2.9,15.7,20.42,Early,0,49.0,74.67695968899002,81.43822805239054,0.03470380194518126,0.03470380194518126,3659.171024760511,6632.18498831317,1278.5801804225314,0.050839964633068085
COW00171,21,483.5,Ayrshire,Healthy,3.1,27.1,15.54,Late,0,29.967624013139748,71.42270928943739,51.49291805268925,0.056049638055842815,0.056049638055842815,2140.3688979856433,2651.5206095809704,1395.4580792278787,0.04343329886246122
COW00172,95,561.7,Brown Swiss,Mastitis,4.0,24.9,22.24,Mid,1,42.0,46.56312134052198,62.85142148998407,0.044329713370126395,0.044329713370126395,1955.6510963019232,3950.301183311631,1565.0003951006033,0.16912942852056256
COW00173,90,548.6,Ayrshire,Foot and Mouth,4.4,19.9,20.58,Late,1,36.25094440628107,92.53119692436395,65.61969592343408,0.03627415238789646,0.03627415238789646,3354.343275551764,4305.944493083951,1305.8319488763382,0.16405395552314983
COW00174,87,572.6,Brown Swiss,Healthy,4.9,15.4,29.2,Mid,0,40.8778339094333,63.26720038855238,65.85405136557588,0.02689486552567237,0.02689486552567237,2586.2261093980783,4336.756081259907,1014.1523910298687,0.1519385260216556
COW00175,61,636.8,Holstein,Healthy,2.9,30.7,23.05,Mid,0,37.32676449495574,87.2041240807305,66.25449575384266,0.04820979899497488,0.04820979899497488,3255.0478025503257,4389.658207595955,2034.0130196429698,0.09579145728643217
COW00176,89,408.8,Guernsey,Healthy,3.5,19.7,18.57,Mid,0,33.044229706791704,54.44868849864526,52.98692232145626,0.04818982387475538,0.04818982387475538,1799.2149699827814,2807.61393710004,1043.8423697326884,0.21771037181996086
COW00177,29,627.9,Holstein,Healthy,2.1,19.0,17.99,Mid,0,38.388175667833856,84.91183296396348,67.47934018844029,0.030259595476986784,0.030259595476986784,3259.6103600983956,4553.461352267253,1282.1074635803654,0.04618569835961141
COW00178,109,550.7,Guernsey,Mastitis,2.8,15.8,24.65,Mid,1,35.05034601986827,95.0,64.05810553476948,0.02869075721808607,0.02869075721808607,3329.7828718874857,4103.440884703665,1012.1180674493579,0.19792990739059377
COW00179,66,533.7,Brown Swiss,Healthy,3.1,24.4,20.63,Early,0,25.248360336211668,90.37439044358806,46.40282779594461,0.04571856848416713,0.04571856848416713,2281.8051750851955,2153.22242746009,1132.2289982210484,0.12366498032602585
COW00180,113,432.3,Guernsey,Healthy,3.8,18.8,17.86,Mid,0,26.69593036220248,77.23139161851334,47.25306242093426,0.0434883182974786,0.0434883182974786,2061.7638524238205,2232.8519081567097,888.3575735135641,0.26139255146888735
COW00181,28,590.2,Ayrshire,Bloat,3.4,29.2,21.77,Early,1,25.35950360906897,83.78587236506672,45.87011859299459,0.049474754320569296,0.049474754320569296,2124.7681326309016,2104.067779735388,1339.4074629154418,0.047441545238902066
COW00182,65,356.9,Brown Swiss,Ketosis,3.1,26.3,20.99,Mid,1,32.16973586635833,78.81322577510258,56.140690741079034,0.07369010927430654,0.07369010927430654,2535.400655960714,3151.7771568854773,1476.5001664903787,0.18212384421406558
COW00183,87,601.9,Ayrshire,Healthy,3.9,14.1,23.98,Mid,0,46.08629089605046,58.0,71.64708143654963,0.02342581824223293,0.02342581824223293,2673.0048719709266,5133.3042783755745,1010.2238482553497,0.14454228277122447
COW00184,65,430.6,Holstein,Healthy,4.5,24.2,20.3,Late,0,27.043439997418936,95.0,50.04601999548314,0.05620065025545749,0.05620065025545749,2569.126799754799,2504.6041173882986,1211.113683890692,0.15095215977705526
COW00185,60,554.3,Holstein,Foot and Mouth,2.7,18.2,22.05,Early,1,19.548959977369115,83.29829430613043,36.32816381754908,0.032834205303987014,0.032834205303987014,1628.3950215736575,1319.7354863546823,661.1725814793933,0.10824463287028686
COW00186,29,540.5,Ayrshire,Healthy,3.0,14.3,20.97,Mid,0,35.15465942716635,49.19223407413371,54.73340818843401,0.02645698427382054,0.02645698427382054,1729.3362353376183,2995.7459719217354,782.6877370946064,0.05365402405180388
COW00187,53,643.6,Brown Swiss,Healthy,4.1,25.1,23.4,Mid,0,45.241180571188785,85.18600471160858,78.86531399143962,0.038999378495960225,0.038999378495960225,3853.915421296022,6219.737750968362,1979.5193811851345,0.08234928527035426
COW00188,37,535.7,Brown Swiss,Healthy,4.3,17.7,21.77,Mid,0,20.958737040848114,95.0,39.397789821484196,0.0330408810901624,0.0330408810901624,1991.0800188805708,1552.1858428178436,697.3408798402702,0.06906850849355982
COW00189,44,494.5,Holstein,Bloat,4.5,30.2,23.22,Late,1,42.0,51.233325224630576,64.14039776199803,0.06107178968655207,0.06107178968655207,2151.799659434484,4113.990625067322,1937.0400124123405,0.08897876643073811
COW00190,85,509.5,Jersey,Bloat,2.6,24.3,21.44,Mid,1,28.6623323985324,74.42047880847412,49.94396197906986,0.04769381746810599,0.04769381746810599,2133.0645008664214,2494.399338166776,1213.6382760913978,0.16683022571148184
COW00191,80,651.8,Guernsey,Mastitis,3.6,17.8,20.98,Mid,1,42.0,43.81751571685065,62.09363433785078,0.02730899048787972,0.02730899048787972,1840.3356601077273,3855.6194252827213,1105.266691213744,0.122737035900583
COW00192,77,592.9,Ayrshire,Healthy,4.7,31.6,21.95,Mid,0,40.39826760385981,43.454102022018986,60.0159278116266,0.053297351998650704,0.053297351998650704,1755.4704419709485,3601.9115910903747,1896.5033188474006,0.12987012987012989
COW00193,51,519.1,Ayrshire,Healthy,3.2,23.8,22.89,Early,0,21.64444395520655,91.39462179740194,40.336587318351015,0.04584858408784435,0.04584858408784435,1978.1857693011652,1627.0402764909559,960.0107781767542,0.09824696590252359
COW00194,115,531.1,Brown Swiss,Healthy,3.3,17.0,16.49,Mid,0,41.305186918846005,52.384912802007,63.538408241731275,0.03200903784598004,0.03200903784598004,2163.768615014348,4037.129321892905,1080.1529401094317,0.2165317266051591
COW00195,21,424.6,Brown Swiss,Bloat,5.0,23.3,14.1,Mid,1,45.77245520852799,73.35306333946644,76.03062110707967,0.054875176636834666,0.054875176636834666,3357.5498061140443,5780.655345928309,1771.5134717949563,0.049458313707018364
COW00196,48,581.1,Holstein,Healthy,2.3,31.3,23.96,Early,0,32.994968583398546,95.0,60.46119502094745,0.0538633625881948,0.0538633625881948,3134.522015422862,3655.5561033610406,1892.4354041556553,0.08260196179659267
COW00197,24,409.2,Holstein,Healthy,4.1,21.6,22.34,Mid,0,32.54751410544272,95.0,59.67814968452476,0.05278592375366569,0.05278592375366569,3092.0138400170586,3561.481549768543,1289.048033185735,0.05865102639296188
COW00198,48,610.1,Brown Swiss,Mastitis,4.6,21.7,18.85,Mid,1,39.38503226205273,47.754561688222566,59.83951845404647,0.03556793968201934,0.03556793968201934,1880.814952750833,3580.767968812168,1298.5175504528083,0.07867562694640223
COW00199,115,560.3,Brown Swiss,Healthy,2.5,22.3,21.56,Early,0,48.388976124271984,70.41281543448186,79.04377592587133,0.03980010708548992,0.03980010708548992,3407.2040449019123,6247.918512619356,1762.6762031469307,0.20524718900588973
COW00200,51,741.0,Holstein,Foot and Mouth,4.1,19.0,22.67,Mid,1,18.688903414065344,80.35336916139889,34.797401124532044,0.02564102564102564,0.02564102564102564,1501.7163552521206,1210.8591250215838,661.1506213661088,0.06882591093117409
COW00201,110,462.0,Brown Swiss,Healthy,3.4,16.9,19.64,Mid,0,27.71863535815171,75.79046459415235,48.6691639020656,0.036580086580086574,0.036580086580086574,2100.808251710217,2368.687514926125,822.5088699449085,0.23809523809523808
